"Agriculture, forestry, and fishing, value added (% of GDP)",Cropland Ratio,CO2 emissions (kg per PPP $ of GDP),Exports of goods and services (% of GDP),GDP per capita (current US$),Rural population (% of total population),Urban population (% of total population),"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",Internet Penetration Ratio,Water Productivity vs. Crop Production Index,Freshwater Withdrawals to Water Productivity Ratio,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Country
4.065033248,0.026662384,0.305681404,32.25722035,4479.175044,13.394,86.606,4.494951374,1.047041995,0.059693909,0.781530565,7.89555458,Chile
1.361327288,0.01017257,0.077117719,54.92962126,60915.4244,11.884,88.116,333.836965,0.662270326,3.239562979,0.048747847,26.40427258,Denmark
25.8539676,0.015922142,0.121066263,24.89797261,401.0923718,79.409,20.591,18.49542958,0.020969986,0.278461752,0.539796766,17.03743632,Kenya
2.238200162,0.339857651,0.304428177,49.15922533,29909.00943,19.345,80.655,85.59422154,0.540160113,0.399096478,17.85084158,1527.928889,United Arab Emirates
26.9987075,0.000713776,0.058863652,35.13835288,808.1615229,78.066,21.934,8.664223021,0.164298797,0.151155321,0.676806216,4.294921875,Chad
2.15516255,0.001320737,0.28994223,55.60228213,22441.57114,17.698,82.302,26.0351548,3.386635975,0.212445164,34.84938095,907.3090278,Saudi Arabia
4.094775331,0.027552674,0.292533666,35.06097453,4824.220541,13.335,86.665,4.554722749,1.194302037,0.057918651,0.797104321,8.159974169,Chile
30.12817885,0.026104418,0.074919319,1,386.317242,85.125,14.875,3.599565464,0.002174617,0.080383329,2.31385495,17.34331054,Malawi
10.99679087,0.002697417,0.149796303,32.1122956,4130.100115,6.922,93.078,9.299478016,0.901195778,0.172436084,0.426866027,9.786096257,Uruguay
9.648057822,0.0015231,0.065448476,40.47122267,1644.456831,60.149,39.851,11.09846804,0.182384615,0.107086724,0.176609938,2.835497836,Zambia
10.08991593,0.845817601,0.345446989,86.93029507,8880.14604,29.088,70.912,38.57798199,0.644109557,0.415666221,0.026952737,3.09268556,Malaysia
24.14330587,0.093592445,0.104622848,8.118311954,2074.613928,48.042,51.958,40.10843577,0.22496677,0.374740127,0.140704538,9.668217054,Nigeria
9.440477389,0.019516345,0.258393893,40.0532239,2624.795232,36.939,63.061,18.36069802,0.339527885,0.336646462,3.097723497,90.00822919,Algeria
0.518216223,0.04,0.516791774,47.63172463,27026.6482,0,100,164.9485177,0.376818175,1.763212375,0.006062498,3575,Kuwait
3.424432261,0.02895337,0.246565538,41.16256079,10783.17082,13.041,86.959,5.407758936,1.66454442,0.064662907,0.739009306,8.982121089,Chile
30.86324475,0.30670707,0.08568904,14.38704388,710.258133,55.804,44.196,6.964341875,0.389267582,0.057752234,0.157050016,1.495726496,Guinea-Bissau
13.320778,0.005297554,0.080697213,42.13984163,4702.91577,40.739,59.261,13.97520562,1.363679623,0.17032548,0.130349808,1.621167175,Paraguay
10.6422743,0.000266667,0.167074167,5.775398982,1,69.836,30.164,3.609879982,0.026416631,0.049545429,5.758007023,11.17511521,Eritrea
28.54664701,0.17215937,0.063172491,6.026574329,244.1454221,87.294,12.706,11.07035499,0.006125001,0.113101297,0.251509029,10.19286754,Burundi
20.28329632,0.039575309,0.233936326,14.92853961,844.3652499,73.018,26.982,1.185522552,0.341473292,0.010869373,10.61764422,52.69824515,Tajikistan
18.75532764,0.588235294,0.142550369,60.91581056,2446.084413,86.655,13.345,61.0476565,1.288028318,0.60050813,0.000801854,0.132242833,Papua New Guinea
0.281212268,0.348837209,0.425278854,76.48596076,25869.11291,10.606,89.394,225.5657329,0.052246624,2.266764475,17.19011106,133.7068966,Bahrain
0.908956973,0.447761194,0.262027725,72.78317629,27497.5417,25.392,74.608,137.6687734,0.661600621,1.612801938,0.007862008,3.466465712,Brunei Darussalam
3.804609707,0.193548387,0.27748561,36.36309723,7914.109568,12.516,87.484,29.84993139,0.105441842,0.358385537,1.064770733,49.50032446,Lebanon
5.771440486,0.213963964,0.299066756,30.18371146,5365.242149,45.868,54.132,9.318452659,0.132597814,0.091509896,1.478097055,13.77357743,Jamaica
2.725759467,0.019350257,0.636676589,28.7131224,5207.128879,38.213,61.787,24.77212643,0.16944734,0.259421159,0.882597061,40.56420907,Poland
17.14823974,0.00621118,0.516833878,33.54864819,470.7837614,65.89,34.11,3.534932848,0.075947547,0.033970141,8.823608804,35.89936162,Zimbabwe
1,0.000634518,0.05645402,20.75921898,366.8376453,62.355,37.645,1.355206269,0.062071195,0.014388006,40.55963136,24.52774059,Somalia
0.942643214,0.0119782,0.213900794,45.41867786,46298.92292,22.82,77.18,127.8019677,0.364126844,1.328779036,0.185201835,34.71217105,Germany
23.56752419,0.137991941,0.049509019,21.8309847,806.1280144,82.687,17.313,18.32904892,0.041051886,0.143453463,0.350321103,20.1986755,Rwanda
1.574087272,0.000464576,0.283450338,80.47558008,47754.20232,39.798,60.202,235.8392186,0.626063162,2.068946562,0.007210661,4.009974626,Ireland
37.507955,0.369286666,0.110206636,21.19459929,312.2535665,63.378,36.622,4.05098093,0.006699553,0.059276865,0.269996334,1.495726496,Guinea-Bissau
20.29310201,0.064145213,1,41.04237944,7221.643883,46.218,53.782,1.877849008,0.055792485,0.011900938,105.6118198,125.9631312,Syrian Arab Republic
1,0.000566572,0.051649304,20.91542289,377.5573872,57.321,42.679,1.406039011,0.076831178,0.013862161,39.09327283,24.52774059,Somalia
3.169099851,0.200651067,0.259870934,20.69775896,8925.42186,11.242,88.758,25.78801789,0.141118384,0.25938461,1.463858144,58.79299156,Lebanon
4.415664015,0.05952381,0.333461745,36.53040279,9723.381024,45.853,54.147,78.45816942,0.401860159,0.967067292,0.020517156,1.34920282,Croatia
8.131052249,0.013642565,0.349269833,78.77690728,6953.217307,24.303,75.697,37.45644394,1.007532267,0.349309372,0.119773103,5.027466491,Belarus
3.626183236,0.028944202,0.219020459,37.68978027,14628.57246,12.868,87.132,6.012488623,2.26215331,0.062196013,0.664680539,8.982121089,Chile
4.191868175,0.027027027,0.383416103,34.51414644,4416.942923,30.079,69.921,4.778080017,0.174765037,0.062720924,20.75291551,49.02247191,Iraq
26.56271253,0.015595428,0.469223238,26.84105393,1604.258642,49.522,50.478,1.713425272,0.737963615,0.019172264,210.3911983,168.924577,Uzbekistan
4.275407568,0.14009901,0.357962874,20.70811469,21995.47794,25.927,74.073,25.48548702,0.252031261,0.239435241,0.643210339,19.23460786,Greece
21.64346778,0.588235294,0.253245056,60.91581056,1578.968437,86.963,13.037,37.8395378,0.099078068,0.43664364,0.001293655,0.132242833,Papua New Guinea
8.486104289,0.03596615,0.462513409,24.53522061,4618.003244,46.826,53.174,22.07066066,0.231925096,0.243015422,0.653228199,5.720438161,Romania
0.299909669,0.348837209,0.443533782,96.05075125,25464.7601,11.085,88.915,169.165983,0.053219515,1.831593579,26.46808726,154.3965517,Bahrain
16.7555683,0.074283024,0.2540726,18.6642649,2050.16379,65.528,34.472,4.153212787,0.063464857,0.036970027,10.78170134,66.49209283,India
26.13789757,0.048275862,0.124962986,46.67449886,1073.659339,63.125,36.875,14.23533258,0.536339429,0.115247187,0.027663935,1.369230769,Guinea
1.987623221,0.00265739,0.540011693,40.05865859,24255.33858,20.112,79.888,29.2470472,17.60902031,0.586701047,0.050055768,4.296964704,Canada
26.73441801,0.118338558,0.102232223,22.97516723,1161.861818,69.918,30.082,2.096535437,0.20127206,0.021125911,1.580617833,5.801501397,Myanmar
32.02979096,0.0146904,0.070528926,13.69416282,359.5343848,72.064,27.936,0.583800939,0.013887041,0.007860522,6.822342929,11.23208368,Madagascar
22.57550953,0.044502618,0.123280399,29.22631675,853.0078138,60.421,39.579,24.09376775,0.042536596,0.234534875,0.080482657,3.391634981,Togo
16.69739074,0.158974359,0.112476034,24.22968662,1497.926586,47.836,52.164,24.11567385,0.115583387,0.294524595,0.016532041,1.560430108,Cameroon
4.284223524,0.141911305,0.362765259,21.31223061,22560.14729,25.548,74.452,25.27705522,0.28156108,0.22811168,0.657779318,19.50940724,Greece
2.738528,0.25748503,0.385325943,55.69211026,24959.25977,31.732,68.268,113.5282916,0.292330063,0.747437564,0.188295999,22.7911427,Cyprus
1.128440549,0.063681368,0.218696169,17.5914391,38834.05293,8.465,91.535,57.42076188,0.263320468,0.582715262,0.321170599,36.45977011,Japan
9.609863269,0.00617284,0.410906416,29.64089522,937.84034,66.804,33.196,4.018423122,0.192825869,0.038728056,7.113723312,32.90121573,Zimbabwe
20.31491042,0.019182048,0.084301253,12.54197533,1845.783413,72.97,27.03,19.88224416,0.222172091,0.182707629,0.979681203,33.23990107,Kenya
54.78472173,0.041068988,0.093387171,16.32368029,443.451832,60.752,39.248,17.28003301,0.009824292,0.158285546,0.007675043,0.495794393,Sierra Leone
20.98310971,0.094481067,0.113840862,9.218109698,2144.779938,51.317,48.683,38.89153187,0.137580788,0.366970484,0.145107139,9.668217054,Nigeria
1.304847182,0.090909091,0.286280481,40.05119001,16990.21947,68.751,31.249,67.49558857,0.117688963,0.678552212,1.296381021,87.5,Barbados
1.112707195,0.022045358,0.371479408,61.43961754,23121.20638,19.855,80.145,45.86932925,5.420714062,0.506787419,2.544495148,116.7142857,Oman
2.888034309,0.021682848,0.404695887,26.54069767,6465.622203,23.498,76.502,12.78672547,0.122240343,0.15782184,49.42290693,631.9571429,Libya
1.542414774,0.034825613,0.106510309,30.94863319,38781.04949,19.82,80.18,93.60993915,0.658711739,0.905406124,0.143927024,23.58924976,France
65.59815004,0.13261945,0.20026978,1,377.9516288,53.258,46.742,14.45010691,0.014619431,0.143098702,0.005048406,0.264311594,Liberia
13.42723696,0.005266461,0.270987929,25.60073445,892.3553805,36.752,63.248,9.215250268,0.419642691,0.144326551,0.071990995,1.134985708,Bolivia
6.712703514,0.008332438,0.213836657,14.40547859,12334.79825,8.623,91.377,15.36050875,4.149658258,0.163131996,0.840306429,10.45666408,Argentina
1.926849246,0.004286856,0.598564187,28.37928032,7441.230854,36.207,63.793,23.61865308,1.047055854,0.232467058,1.35013596,45.74447646,South Africa
22.75792505,0.040256028,0.265805472,1,6220.978568,73.462,26.538,3.190090878,9.626690754,0.029967974,0.187913324,3.298401827,Guyana
8.642019874,0.224579296,0.256321628,51.07822198,3678.061523,34.191,65.809,13.11830932,0.251092327,0.153448466,5.267910444,73.61044105,Tunisia
0.290850277,0.348837209,0.429647475,99.41866913,23741.55746,11.305,88.695,135.9203771,0.048725431,1.580469501,35.93179876,168.4090909,Bahrain
1.129790194,0.024090934,0.146770818,53.08906056,44195.81759,42.285,57.715,109.4473205,0.801455715,1.180152259,0.057977249,9.643547941,Austria
24.86895971,0.000302176,0.145454133,25.53699508,632.21415,61.384,38.616,2.203271045,0.097571431,0.043150628,174.1898714,15.0830222,Mauritania
38.37691599,0.00246797,0.070425027,10.28550923,564.8219973,83.374,16.626,4.895148847,1.117308794,0.037376108,15.07794688,11.02093771,Niger
3.937710772,0.06795798,1,22.08391192,7117.52691,23.139,76.861,11.99055004,0.266843773,0.123384956,1.522272586,23.93944607,Cuba
0.826985117,0.12568306,1,67.19493497,29763.4883,6.376,93.624,118.1434286,0.162081426,1.125497081,0.104313408,19.53561063,Puerto Rico
16.03163069,0.074253737,0.272436256,19.9278286,1974.37773,65.97,34.03,3.998416609,0.0436124,0.036041253,11.19910811,66.49209283,India
11.04156884,0.001773154,0.711859306,29.89998528,6721.34954,48.407,51.593,1.599738281,0.094488418,0.017093047,1195.92516,138.4853168,Turkmenistan
0.301358018,0.02,0.367789454,63.9760609,36144.99495,0,100,190.0427636,0.206675598,3.430994107,0.005261974,2380.538462,Kuwait
3.567699269,0.10201531,1,12.21332715,9139.415856,22.891,77.109,13.08128937,0.623447808,0.141205628,1.395343005,23.93944607,Cuba
19.4389732,0.072548174,1,32.16678538,11304.64493,44.4,55.6,2.441916433,0.170168115,0.018013547,80.69937621,125.1616351,Syrian Arab Republic
30.13041198,0.018255972,0.096576881,17.15725384,242.5757267,62.28,37.72,25.95127053,0.012726625,0.279406444,0.001843608,0.312314815,Central African Republic
42.8412837,0.196399345,0.045720611,6.381414025,114.3670072,91.092,8.908,7.268392579,0.000753361,0.082981991,0.387390435,10.30786026,Burundi
2.865048445,0.049202128,0.128672788,50.59453845,15086.21174,42.758,57.242,86.23042,1.088645901,0.878199613,0.020609761,1.489550912,Croatia
1.036886889,0.097963393,0.291008007,79.65331786,31722.58876,16.258,83.742,103.1780345,0.568682904,0.572702234,17.43147622,1798.545455,United Arab Emirates
0.737585322,0.011684173,0.289432707,41.43290791,36353.88033,23.821,76.179,86.33772293,0.305471223,0.952954999,0.379033536,47.99292056,Germany
0.450686941,0.043392505,0.330830666,68.50614347,43239.81365,0,100,172.7399809,0.372830701,1.576958014,0.005789048,3297.153846,Kuwait
8.001757555,0.013746479,0.372177285,78.46536152,6527.654969,24.812,75.188,36.56331974,0.850291796,0.373095099,0.123610435,5.064820919,Belarus
16.13789807,0.054655107,0.235034111,24.38213089,1158.881323,44.065,55.935,5.670227453,0.056618319,0.069821789,0.170342243,2.632240056,Nicaragua
23.08295419,0.020391178,0.214469372,14.244732,631.4711708,66.219,33.781,0.995682084,0.027846412,0.011773467,324.424474,108.9890191,Pakistan
2.93453284,0.026991487,0.394787041,40.0913852,12504.25019,39.108,60.892,37.64261474,0.501734168,0.426303678,0.538747132,37.62547594,Poland
11.30554024,0.05482692,0.213306077,33.82843737,3492.672363,37.547,62.453,11.36646517,0.80500887,0.097457474,3.207560147,50.75121202,Morocco
1.473840341,0.004780115,0.199073254,40.46888236,43170.67163,23.267,76.733,123.4432873,5.862371273,1.338573924,0.005416233,1.942237914,Norway
14.12422744,0.000263435,0.102742833,4.528623859,1,65.415,34.585,3.485463514,0.021199726,0.04132634,5.963543789,11.17511521,Eritrea
0.040687761,0.142857143,0.117587043,190.844935,38926.81311,0,100,142.8330879,0.009684069,1.804359372,1.765581797,252.1835,Singapore
8.744215802,0.210526316,0.163409963,50.88443396,5707.113365,54.721,45.279,18.89536311,1.888213263,0.180350893,0.035027698,1.260294485,Belize
29.07809635,0.01467172,0.057587196,21.87438052,459.375408,68.062,31.938,0.737522319,0.045493332,0.006936164,5.414511994,11.26150628,Madagascar
1.299786098,0.1,0.260908713,35.75309376,17843.19793,68.841,31.159,69.5210457,0.125926833,0.678452676,1.258611678,87.5,Barbados
2.142605668,0.084658642,0.264360671,70.24714581,25128.01504,47.117,52.883,50.08856865,0.660854987,0.490151371,0.090926242,5.749154834,Slovenia
1.411886219,0.0625,0.347276773,42.65777403,16310.46053,67.937,32.063,69.28740927,0.101614005,0.396335713,1.262855704,87.5,Barbados
9.913941346,0.179045445,0.26484738,25.24910794,4240.702593,37.505,62.495,7.784940622,0.414417213,0.079804619,0.287910389,6.782352941,Ecuador
31.91899149,0.015748031,0.053445223,14.82187966,372.1354561,59.382,40.618,24.50183184,0.393794514,0.241254744,0.002098555,0.335648148,Central African Republic
0.356500941,0.015503876,0.372310459,153.8244098,80988.13762,13.402,86.598,896.5012246,0.387421478,8.085328505,0.00585833,4.354892206,Luxembourg
22.66032279,0.1526188,0.05961917,12.42716442,753.6844055,77.376,22.624,53.27412101,0.030532127,0.579570507,0.030659039,5.82799634,Uganda
4.983605032,0.005538462,0.295267175,29.60861375,26654.5932,13.6,86.4,30.38727645,4.341726809,0.396648955,0.049392957,4,New Zealand
3.43228978,0.079831996,0.219283857,61.74437213,10273.79845,13.908,86.092,85.82267724,2.61667701,0.929722427,0.000988283,0.502166065,Gabon
1,0.000608423,0.05645402,20.75921898,366.8376453,63.689,36.311,1.355206269,0.064567879,0.013207351,40.55963136,24.52774059,Somalia
1.635805696,0.020750771,0.13974738,82.5377127,52476.27325,8.124,91.876,99.98934105,0.181092514,0.956286735,0.764026892,17.00060692,Netherlands
0.337284357,0.358851675,0.448661456,68.46559387,19448.18326,11.421,88.579,121.0267855,0.034151424,1.351952474,42.59199901,177.7507837,Bahrain
1.210476182,0.000219539,0.176702207,103.2562025,52183.13293,38.258,61.742,235.7173995,1.126435724,2.37762154,0.00784309,4.359426799,Ireland
0.338750394,0.040540541,0.337500362,49.11887826,52315.66008,0.765,99.235,645.667295,0.414801282,4.615865706,0.691421998,431.0344828,Qatar
7.848649979,0.223256755,0.246923209,55.65282994,4200.17378,33.907,66.093,13.60384561,0.400459609,0.152100242,5.106177267,73.99131605,Tunisia
11.7935958,0.006395849,0.083919906,46.29308518,2426.417098,42.04,57.96,16.04893792,0.571547915,0.281560314,0.079452982,1.134790516,Paraguay
11.25802456,3.51E-05,0.593343278,43.5721512,4402.304523,31.97,68.03,19.21804945,9.146038664,0.168668154,0.073311709,3.599853157,Mongolia
0.033272727,0.136986301,0.100219757,196.7196129,55547.54625,0,100,285.9228937,0.00956849,3.01765587,0.5597083,160.0334167,Singapore
8.387004808,0.186046512,0.214037333,37.04326923,5266.87616,53.975,46.025,19.70742798,3.436993077,0.211158555,0.033584346,1.260294485,Belize
1.058199791,0.299308494,0.179714226,74.34220994,14398.77049,35.642,64.358,724.2991088,0.057245666,8.151014054,0.000105141,0.183503244,Equatorial Guinea
24.13539267,0.0007564,0.060308199,36.74225344,701.6212008,76.721,23.279,11.96686824,0.653081912,0.108977946,0.490019601,4.294921875,Chad
0.707917443,0.09473061,1,59.95388186,31615.06679,6.422,93.578,108.3448681,0.196813841,1.077736677,0.113747369,19.53561063,Puerto Rico
19.9826507,0.195801951,0.098774515,33.83170499,1711.271471,45.914,54.086,34.34610559,0.181269477,0.344771186,0.138223597,6.27059721,Ghana
7.862206027,0.000571827,0.881190774,48.41702209,2068.123518,43.683,56.317,3.926167497,0.362231728,0.059415368,9.087711033,31.84466019,Kazakhstan
24.55013777,0.01467172,0.085919761,30.90263088,503.4980587,63.478,36.522,0.909405085,0.142284492,0.009350248,4.391138237,11.26150628,Madagascar
17.91268195,0.03368984,0.211650916,27.56181148,3643.715404,36.76,63.24,3.249039787,0.366324906,0.035200864,13.1971208,59.33024006,Armenia
4.543930319,0.001730104,0.628728547,46.93954268,1265.863867,74.69,25.31,47.45265369,0.104295234,0.432922668,0.017648667,2.565905097,Lesotho
7.616200627,0.002718395,0.106431198,23.35313642,18140.89192,5.157,94.843,15.20885778,2.986207122,0.158855836,0.261007848,9.786096257,Uruguay
14.41402039,0.008785763,0.219709358,21.5608581,1290.749971,53.704,46.296,7.686043973,0.334968378,0.072557764,1.240339998,13.07598832,Senegal
28.34183246,0.015748031,0.050303278,15.75538,426.408753,58.23,41.77,27.40564615,0.898016211,0.248622391,0.001876199,0.335648148,Central African Republic
10.3899057,0.005837509,0.283127177,41.18745614,1922.058662,33.57,66.43,12.10083441,2.373596706,0.160254727,0.056853405,1.177001127,Bolivia
21.67035264,0.165887498,0.042710945,12.69688075,292.4726656,83.493,16.507,35.05906169,0.005299377,0.287463608,0.033157722,4.147910949,Uganda
23.31419591,0.04814841,0.14322415,24.62597518,405.6960598,68.023,31.977,10.26259897,0.013952298,0.152535657,0.0245651,0.876538462,Guinea
19.43472556,0.026855572,0.231044096,45.85923589,517.4348725,73.486,26.514,0.444595341,0.140139682,0.006539128,39.37293855,73.28598027,Tajikistan
33.68099382,0.00223304,0.091449255,16.10057707,525.0472844,83.788,16.212,5.924309163,0.07407847,0.072424317,6.723816593,5.947904816,Niger
20.02977653,1.75E-05,0.771402906,60.78777492,784.912072,38.557,61.443,9.320069852,7.737667242,0.212689864,0.161180169,3.838246922,Mongolia
1.827754564,0.000919701,0.175998369,42.69064241,42821.75084,15.742,84.258,152.5818242,3.799589664,1.630844637,0.010141237,3.818181818,Sweden
34.55863058,0.003601354,0.082806118,22.72617792,810.1825565,63.201,36.799,2.19106191,0.167360506,0.026322224,3.944814746,8.00308642,Mali
7.512089533,0.870376852,0.27118313,68.55497142,11073.97859,23.964,76.036,52.06369738,0.823432247,0.504102415,0.022210856,3.43948718,Malaysia
24.56767288,0.007243957,0.176480933,44.87000288,504.5358261,64.012,35.988,12.06533929,0.29131245,0.08724665,0.121720093,1.751486326,Mozambique
0.220601387,0.011824427,0.128181482,204.3208177,112621.8213,8.777,91.223,1342.233309,0.403278691,14.45593225,0.003672983,4.087893864,Luxembourg
1.443298194,0.00118245,0.085229159,43.26616125,60020.36046,13.753,86.247,198.2945618,3.886823587,1.985526803,0.007189375,3.517748918,Sweden
3.132089402,0.02710941,0.212697529,31.87344131,11076.13411,21.007,78.993,13.35816523,0.72663295,0.136502812,1.554500997,31.85814815,Mexico
3.575191094,0.082510226,0.29396908,46.99714264,3914.701231,13.912,86.088,37.7646431,0.348395053,0.446548931,3.467222398,98.90353306,Jordan
12.94706104,0.007250418,0.217606552,21.30354889,1383.539117,55.812,44.188,6.220543141,0.146537091,0.095877669,1.479446335,12.62287941,Senegal
1.294240952,0.013619271,0.087112595,150.0983615,2655.73322,22.352,77.648,144.1496492,1.240774967,1.167298155,0.043935822,6.333333333,Djibouti
10.3562211,0.277635929,0.116457445,21.9981554,3522.767541,50.689,49.311,17.20748999,0.140325357,0.189509802,0.176902478,5.742097081,Guatemala
2.471168684,0.008692853,0.514041875,60.8643762,14711.73527,31.777,68.223,13.75712087,2.302915291,0.188015865,0.78809054,14.91341991,Estonia
16.10773362,0.006112985,0.207362919,19.39386655,1323.971225,56.641,43.359,6.023811965,0.118406852,0.063994603,1.505827307,12.44163584,Senegal
6.779597852,0.001510321,0.08597126,38.82228993,1724.57622,58.618,41.382,13.13499464,0.307033839,0.127921646,0.149227297,2.835497836,Zambia
17.52381638,0.048275862,0.110608035,26.68851014,774.5690396,65.164,34.836,10.68424706,0.138759142,0.111806688,0.03283178,1.21964497,Guinea
3.209824964,0.003273322,0.20197121,42.21403486,12331.92855,32.186,67.814,60.94243566,1.942061392,0.883992394,0.03825198,2.327047731,Latvia
7.527266702,0.037291162,0.163812615,16.97104374,3448.538274,23.976,76.024,18.30374927,0.289253609,0.225610123,0.026130214,1.535797156,Colombia
6.794970757,0.01275784,0.304556151,65.09440964,6837.767232,20.956,79.044,43.4763159,1.783835663,0.452407033,0.091868816,4.475939354,Belarus
3.102898562,0.011798319,0.105115203,77.31170261,19598.40087,32.145,67.855,189.4652956,1.828348645,2.013660278,0.008684821,1.834102379,Lithuania
0.457473273,0.04,0.456409806,56.6573768,24297.70114,0,100,135.4930026,0.405019903,1.12005458,0.007380455,3850.5,Kuwait
0.094196462,0.043741007,0.242508655,76.47241908,98041.36224,1.303,98.697,564.3818595,0.422201757,6.935142043,0.778506595,424.2241379,Qatar
0.03219431,0.151515151,0.077154228,175.5944373,66070.47067,0,100,710.1838408,0.011166283,6.626085471,0.115697742,82.16666667,Singapore
0.95454071,0.000437828,0.204772936,103.2429349,48663.60044,38.458,61.542,254.6989029,1.055219943,2.968172741,0.006662084,4.001176345,Ireland
3.795554611,0.028804381,0.164170501,39.49276867,8654.997325,19.269,80.731,12.87036711,1.102977766,0.115917924,1.701146233,44.81702434,Mexico
25.84538293,0.01467172,0.082029461,28.28191197,517.1361832,65.466,34.534,0.815836662,0.088894208,0.008018839,4.894758507,11.26150628,Madagascar
0.904999556,0.000221043,0.08089678,127.8796462,80927.07467,36.595,63.405,241.7505384,1.214637379,2.671571869,0.012964114,21.56882022,Ireland
0.904547675,0.012137519,0.193325418,45.61926331,48023.86998,22.81,77.19,132.1617633,0.371335671,1.228155035,0.177010963,34.30875366,Germany
10.76804366,0.068965516,0.3472858,52.74771024,5705.399232,33.96,66.04,7.914017251,12.18052018,0.0797784,0.07861004,3.950609365,Suriname
13.56629403,0.160714286,0.286572068,50.90279882,2107.345481,46.798,53.202,11.86808848,0.230591694,0.110616912,0.149354869,4.621268764,Honduras
1.177967866,0.000222767,0.100657785,121.0168834,69970.94891,37.053,62.947,239.8664453,1.205355995,2.419715982,0.011507727,6.508929526,Ireland
11.61016046,0.164055825,0.161938682,41.45481656,2457.686012,42.904,57.096,14.76713065,0.411782311,0.120982555,0.120033935,4.621268764,Honduras
25.6836014,0.02379172,0.24386118,1,4960.004726,73.6,26.4,2.651540214,7.935046962,0.032379292,0.226080139,3.298401827,Guyana
4.329552462,0.000608858,0.489524954,39.34175809,12807.26307,42.882,57.118,7.89436658,10.30641269,0.084612718,4.543284823,32.0110957,Kazakhstan
7.090108407,0.178946549,0.18566713,26.74058717,2964.17214,36.322,63.678,13.43404423,0.034418951,0.113973396,0.731263166,9.578685798,El Salvador
65.04740245,0.140486147,0.237442848,1,287.2746919,54.294,45.706,11.84267296,0.000956621,0.135654902,0.006032422,0.25884058,Liberia
2.010858852,0.038104469,0.210540387,27.53105026,24288.27002,23.62,76.38,65.24065211,0.267333854,0.631076147,0.247958895,28.32355773,France
39.28052013,0.001396486,0.060738439,14.41141601,316.3656478,83.758,16.242,5.694791204,0.020235916,0.111684472,4.934835384,4.196245734,Niger
5.450042181,0.047833935,0.389961777,40.04007111,6094.723214,51.374,48.626,61.14274689,1.065623613,0.530384688,0.01407466,2.028552457,Bosnia and Herzegovina
23.45883538,0.1526188,0.06055755,16.66112942,766.177604,76.804,23.196,54.94234977,0.029483029,0.522862103,0.02972813,5.82799634,Uganda
11.58933594,0.006588775,0.229391231,24.90414437,3280.008214,30.92,69.08,17.16990318,4.152277351,0.180299309,0.04006858,1.177001127,Bolivia
4.319149428,0.035971223,0.160989574,12.90019142,8783.214413,14.23,85.77,28.22129658,2.375931826,0.2748203,0.039972269,3.019385343,Brazil
7.261718478,0.363636364,0.083685888,19.82403604,4107.829762,81.689,18.311,6.908980383,0.06410147,0.070427935,3.548850631,90.78541374,Sri Lanka
8.770686355,0.022319816,0.271317096,36.89054781,5610.733306,31.085,68.915,19.23047021,1.163365889,0.216754624,3.606351087,109.7509498,Algeria
11.6414956,0.023887269,0.883571748,33.82985757,1753.414263,57.478,42.522,7.977882519,0.06161533,0.109420964,2.469142873,40.46829582,China
33.77622408,0.140220988,0.086614152,10.68816104,325.0242237,83.088,16.912,16.03942098,0.00151973,0.164811149,0.165247294,8.337574068,Rwanda
1.828380524,5.81E-05,0.207245167,52.92355354,5240.316159,44.056,55.944,51.9058563,0.976849329,0.687494785,0.156898277,2.043862234,Botswana
21.63161471,0.046128735,0.142915723,26.47781058,343.9345943,68.58,31.42,10.05426657,0.011516373,0.16242757,0.024700032,0.863461539,Guinea
24.81997593,0.1526188,0.0533454,14.94821091,897.5097285,78.496,21.504,48.33571348,0.029799426,0.46859635,0.033791439,5.82799634,Uganda
44.33094275,0.031297961,0.076057628,13.7672982,458.5509208,81.84,18.16,5.013834669,0.034651599,0.062244999,1.564688494,29.26914095,Ethiopia
3.452968564,0.033678756,0.254868197,79.18091868,15772.32703,32.057,67.943,22.05008186,0.544541505,0.211897769,4.105804863,9.381692573,Hungary
3.968444574,0.079417293,0.312064177,42.13390771,4255.894302,10,90,38.81949479,0.473738009,0.438291688,3.663092842,107.4094584,Jordan
5.231622377,0.008989621,0.172483425,11.32028336,14613.03571,8.251,91.749,15.88726057,4.616256129,0.148743194,0.812445556,10.45666408,Argentina
10.4510536,0.2,0.151475755,59.77404099,5645.895822,54.754,45.246,19.45984723,2.097881973,0.173361668,0.034011627,1.260294485,Belize
6.30189321,0.03395922,0.276812426,26.15534462,10435.2166,46.433,53.567,23.65050951,0.362907944,0.26835935,0.720337035,6.759666698,Romania
5.393009141,0.138566213,0.117486109,29.02976438,3986.049014,28.725,71.275,63.21978322,0.111824508,0.589791802,0.03933712,2.424828447,El Salvador
3.191923657,0.027310499,0.211476531,34.52488584,9753.400562,20.715,79.285,13.68048182,0.929198267,0.140832631,1.530923074,32.13197893,Mexico
9.991673605,0.082417581,0.269676953,52.74771024,5031.158465,33.385,66.615,6.477609339,2.838843888,0.093283545,0.096041792,3.950609365,Suriname
0.722507577,0.015609756,0.106452297,58.00966904,71565.56998,26.419,73.581,285.5142708,0.41486582,2.599838561,0.01871341,8.23245614,Switzerland
